,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1420,603609,禾丰牧业,0.57,11.76,,14.72,,47102.45,10.32,10派1,03-13
1421,000768,中航飞机,0.17,14.14,,3.03,,47140.17,14.1,10派0.85,03-13
1422,603214,爱婴室,1.25,26.26,4.99,27.29,1.44,9357.79,26.47,,03-13
1423,603536,惠发股份,0.58,23.4,,11.52,,6038.11,43.36,,03-13
1424,300003,乐普医疗,0.51,29.13,,15.17,,89908.53,32.36,10派1.27,03-13
1425,600309,万华化学,4.09,140.59,,50.66,,1113479.03,202.62,,03-13
1426,600523,贵航股份,0.67,11.67,,8.94,,19425.71,12.13,10派2.08转4,03-13
1427,600711,盛屯矿业,0.41,223.81,,14.2,,61033.41,223.67,10派1,03-13
1428,300313,天山生物,0.04,-105.56,,2.05,,744.43,-105.33,,03-13
1429,300656,民德电子,0.75,-26.86,,13.03,,4045.99,-12.63,,03-13
1430,603677,奇精机械,0.75,-48.98,,12.02,,10009.37,13.52,,03-13
1431,300302,同有科技,0.12,-61.29,,6.91,,5082.66,-60.53,10派0.2,03-13
1432,600179,安通控股,0.52,4.0,,20.29,,55236.61,37.65,10派1转4,03-13
1433,002233,塔牌集团,0.76,50.38,,13.36,,72097.7,58.73,10派3,03-13
1434,002426,胜利精密,0.14,20.41,,5.39,,46225.78,7.65,10派0.3,03-13
1435,603033,三维股份,0.45,-61.21,,5.14,,5711.51,-27.79,,03-13
1436,600581,八一钢铁,1.52,3075.0,,42.18,,116795.96,3047.86,10转10,03-13
1437,002931,锋龙股份,0.72,0.0,3.32,24.18,0.86,4781.09,12.35,,03-13
1438,000301,东方市场,0.19,57.02,,6.48,,22846.74,55.02,10派1,03-13
1439,000418,小天鹅A,2.38,27.96,,23.12,,150641.25,28.2,10派10,03-13
1440,002648,卫星石化,1.04,166.67,,18.33,,94245.68,202.49,10派0.88,03-13
1441,300715,凯伦股份,0.78,4.27,,22.24,,4457.02,10.77,,03-13
1442,002649,博彦科技,0.43,-39.14,,10.95,,21764.45,85.74,,03-12
1443,600765,中航重机,0.21,-32.26,,4.6,,16452.07,-32.15,10派0.2,03-12
1444,300584,海辰药业,0.84,11.67,,13.72,,6560.05,45.02,,03-12
1445,600338,西藏珠峰,1.71,71.26,,71.24,,111364.47,71.26,,03-10
1446,300557,理工光科,0.64,-35.35,,7.59,,3584.92,-17.73,10派2.5,03-10
1447,603303,得邦照明,0.55,-68.98,,15.47,,21008.91,-34.08,10派1.3,03-10
1448,002286,保龄宝,0.13,0.0,,3.27,,4962.19,0.57,10派0.9,03-10
1449,601137,博威合金,0.49,32.43,,9.49,,30555.11,66.65,10派1.5,03-10
1450,600197,伊力特,0.8,27.64,,17.44,,35334.2,27.65,10派2.5,03-10
1451,002379,宏创控股,0.04,178.43,,3.21,,3943.14,178.66,,03-10
1452,000910,大亚圣象,1.22,19.61,,20.59,,65918.83,21.82,10派1.2,03-10
1453,600207,安彩高科,0.01,-16.0,,0.48,,907.66,-4.87,,03-10
1454,000026,飞亚达A,0.32,26.72,,5.79,,14021.63,26.71,10派2,03-10
1455,600346,恒力股份,0.61,35.56,,26.71,,171933.05,45.73,,03-10
1456,000514,渝开发,0.1,-34.11,,2.73,,8079.67,-34.13,10派0.2,03-10
1457,600378,天科股份,0.2,122.22,,7.64,,5888.18,117.19,10派0.6,03-10
1458,002056,横店东磁,0.35,-35.19,,13.59,,57804.29,31.02,10派1,03-10
1459,000739,普洛药业,0.22,-4.35,,9.38,,25659.21,-2.4,10派0.65,03-10
1460,300545,联得装备,0.79,19.7,,11.63,,5652.25,47.07,,03-09
1461,603518,维格娜丝,1.28,88.24,,12.28,,18993.77,89.32,10派1.58,03-09
1462,002236,大华股份,0.82,30.16,,25.47,,237872.68,30.33,10派2,03-09
1463,603103,横店影视,0.8,-10.11,,26.18,,33054.01,-7.16,,03-09
1464,000779,三毛派神,0.43,503.69,,30.66,,7925.06,503.07,,03-09
1465,603138,海量数据,0.55,-22.28,,17.23,,5688.99,30.47,,03-09
1466,002680,长生生物,0.58,32.99,,15.43,,56627.71,33.28,,03-09
1467,300239,东宝生物,0.05,16.55,,3.1,,2241.66,16.59,10派0.3,03-09
1468,000799,酒鬼酒,0.54,62.18,,9.02,,17609.87,62.18,10派1.5,03-09
1469,600113,浙江东日,0.3,-3.23,,15.51,,9556.1,-3.88,10派0.91,03-09
1470,300559,佳发安泰,1.02,-6.22,,11.98,,7314.03,18.39,,03-09
1471,601678,滨化股份,0.7,133.33,,15.5,,82576.13,130.14,10派2.2转3,03-09
1472,600985,雷鸣科化,0.41,20.59,,7.93,,11889.24,32.01,10派1.2,03-09
1473,000795,英洛华,0.09,200.0,,5.08,,10274.93,197.13,,03-09
1474,603305,旭升股份,0.59,3.51,,28.05,,22211.87,9.09,,03-09
1475,002145,中核钛白,0.24,388.0,,13.98,,38854.9,362.06,10派0.2,03-09
1476,002877,智能自控,0.44,-12.0,,10.14,,4764.66,4.16,,03-08
1477,600071,凤凰光学,0.14,-128.57,,8.24,,3353.28,-129.06,,03-08
1478,600284,浦东建设,0.54,3.4,,6.9,,37135.67,3.41,10派1.8转4,03-08
1479,300450,先导智能,1.29,80.56,,34.16,,53750.0,84.93,,03-08
1480,603311,金海环境,0.38,11.76,,11.64,,8041.04,13.6,,03-08
1481,002014,永新股份,0.61,1.67,,12.16,,20548.32,1.37,10派4.5转5,03-08
1482,000708,大冶特钢,0.88,35.02,,10.23,,39490.07,34.93,10派3,03-08
1483,603926,铁流股份,1.02,-17.74,,12.41,,10917.73,-2.43,,03-08
1484,002391,长青股份,0.63,40.89,,7.63,,22789.82,40.12,10派3,03-08
1485,603903,中持股份,0.65,6.56,,9.88,,6219.19,33.03,,03-08
1486,002012,凯恩股份,0.07,250.0,,2.55,,3061.46,252.33,,03-07
1487,002812,创新股份,1.15,-24.34,,9.74,,15592.35,-5.72,10派11转10,03-07
1488,603977,国泰集团,0.31,-47.46,,7.08,,6861.3,-32.03,,03-07
1489,300505,川金诺,0.65,-2.23,,9.43,,6057.96,4.29,,03-07
1490,300041,回天新材,0.27,10.33,,6.43,,11036.91,13.74,10派5,03-07
1491,300459,金科文化,0.25,31.58,,7.63,,39393.35,92.16,,03-07
1492,000822,山东海化,0.77,-650.0,,27.54,,68518.87,-656.67,10派0.5,03-07
1493,000022,深赤湾A,0.78,-5.33,,10.45,,50449.51,-5.24,10派13.19,03-07
1494,600547,山东黄金,0.61,-20.78,,7.12,,113742.38,-12.02,10派0.4,03-07
1495,300286,安科瑞,0.67,17.54,,15.09,,9458.36,18.04,10派1转5,03-06
1496,000717,韶钢松山,1.04,2500.25,,146.69,,251654.74,2381.13,,03-06
1497,000782,美达股份,0.07,-146.67,,2.95,,3500.1,-142.94,10派0.4,03-06
1498,000802,北京文化,0.43,-50.45,,6.71,,31033.35,-40.59,10派0.41,03-06
1499,300634,彩讯股份,0.37,23.33,2.35,16.91,0.28,13166.83,44.54,,03-06
1500,002617,露笑科技,0.42,366.67,,12.81,,30838.94,376.18,,03-06
1501,603535,嘉诚国际,0.95,3.26,,12.27,,11881.43,14.32,,03-06
1502,002326,永太科技,0.22,-37.14,,7.15,,18223.61,-34.22,10派1,03-06
1503,002374,丽鹏股份,0.1,-50.0,,2.86,,9005.78,-42.12,,03-06
1504,002013,中航机电,0.24,-35.14,,7.37,,57900.84,-0.71,10派0.25转5,03-06
1505,002121,科陆电子,0.34,47.88,,10.96,,45866.18,68.75,10派0.35,03-06
1506,002092,中泰化学,1.12,17.97,,14.54,,240231.6,30.31,10派1.5,03-06
1507,300650,太龙照明,0.89,1.14,,13.57,,5143.93,23.73,,03-06
1508,601677,明泰铝业,0.73,23.73,,8.65,,35196.61,30.76,10派1,03-06
1509,300286,安科瑞,0.67,17.54,,15.09,,9458.36,18.04,,03-06
1510,000717,韶钢松山,1.04,2500.25,,146.69,,251654.74,2381.13,,03-06
1511,603018,中设集团,1.42,40.59,,15.99,,29665.67,41.35,10派4.2转4.8,03-05
1512,002745,木林森,1.27,32.29,,12.06,,66854.82,41.2,10派2.47,03-05
1513,600929,湖南盐业,0.21,15.07,2.35,9.21,0.23,15946.55,15.06,,03-05
1514,002930,宏川智慧,0.51,10.87,6.54,8.08,1.26,9264.07,10.33,,03-05
1515,600830,香溢融通,0.19,-20.17,,4.19,,8628.01,-20.14,,03-03
1516,000536,华映科技,0.07,-80.96,,1.57,,20498.49,-48.19,10派1,03-03
1517,601007,金陵饭店,0.35,148.2,,7.21,,10347.71,148.57,10派2.4,03-02
1518,603615,茶花股份,0.41,-19.61,,7.58,,9362.24,2.39,,03-02
1519,300102,乾照光电,0.3,328.57,,8.1,,21056.03,335.2,10派0.3,03-01
1520,002845,同兴达,0.77,-43.38,,17.52,,14921.54,52.81,,03-01
1521,000050,深天马A,0.58,41.83,,5.73,,80720.43,41.82,10派0.7,03-01
1522,300413,快乐购,0.18,5.88,,4.41,,7253.74,9.03,,03-01
1523,300301,长方集团,0.05,-154.77,,1.69,,3623.84,-157.76,,03-01
1524,002677,浙江美大,0.48,50.0,,25.73,,30519.21,50.6,,03-01
1525,300590,移为通信,0.62,-61.03,,13.79,,9693.85,1.75,,02-28
1526,002740,爱迪尔,0.18,-5.26,,4.23,,6034.07,4.4,,02-28
1527,300033,同花顺,1.35,-40.0,,24.68,,72565.38,-40.11,10派9,02-28
1528,300677,英科医疗,1.75,48.31,,18.88,,14508.41,68.19,,02-28
1529,000683,远兴能源,0.18,-212.5,,8.39,,71151.1,-238.76,10派0.2,02-28
1530,600793,宜宾纸业,0.88,2807.62,,92.96,,9246.47,2809.3,,02-28
1531,300414,中光防雷,0.23,-32.94,,4.85,,3849.59,-33.37,,02-28
1532,300016,北陆药业,0.36,620.0,,12.3,,11881.67,625.4,10派0.37,02-28
1533,300146,汤臣倍健,0.52,40.54,,15.8,,76625.56,43.17,10派3.3,02-28
1534,300700,岱勒新材,1.66,159.38,,32.98,,11134.73,183.33,,02-28
1535,002084,海鸥住工,0.18,-2.47,,7.24,,9195.89,8.22,10派1,02-28
1536,002349,精华制药,0.21,-46.88,,7.99,,17532.0,6.24,10派0.5,02-28
1537,000953,*ST河化,0.1,-120.78,,,,2946.24,-120.78,,02-28
1538,002138,顺络电子,0.44,-8.33,,10.64,,34127.4,-4.97,10派2,02-28
1539,002597,金禾实业,1.81,86.6,,35.84,,102226.85,85.37,10派6,02-28
1540,603826,坤彩科技,0.36,-11.22,,12.91,,11801.89,8.52,,02-28
1541,601005,重庆钢铁,0.04,-103.77,,,,32008.6,-106.83,,02-28
1542,603127,昭衍新药,1.12,33.33,,20.57,,7644.64,47.89,,02-28
1543,002162,悦心健康,0.02,18.0,,2.35,,2017.23,18.48,,02-28
1544,002341,新纶科技,0.34,155.32,,5.18,,17253.05,244.05,10派0.35转10,02-28
1545,600753,东方银星,0.15,640.0,,12.48,,1897.5,623.45,,02-28
1546,603730,岱美股份,1.53,24.39,,26.81,,58177.54,30.88,,02-28
1547,002262,恩华药业,0.39,-20.36,,17.38,,39463.43,27.41,10派0.5,02-28
1548,000803,*ST金宇,0.17,-135.27,,30.08,,2174.06,-135.27,,02-28
1549,000818,方大化工,0.37,125.2,,10.72,,25554.2,128.01,10派0.8,02-27
1550,002859,洁美科技,0.79,-54.86,,17.38,,19622.03,42.07,,02-27
1551,000420,吉林化纤,0.04,55.2,,3.12,,8559.41,163.33,,02-27
1552,002661,克明面业,0.34,-18.16,,5.45,,11267.52,-17.79,,02-27
1553,600844,丹化科技,0.26,-236.71,,13.38,,26608.38,-261.94,,02-26
1554,002240,威华股份,0.05,0.0,,1.84,,2626.16,12.2,,02-23
1555,600678,四川金顶,0.08,-202.22,,168.91,,2885.8,-202.16,,02-14
1556,600785,新华百货,0.47,67.86,,5.37,,10695.48,69.88,10派44.5,02-14
1557,603456,九洲药业,0.33,32.0,,5.65,,14760.53,32.4,10派2转8,02-14
1558,600556,ST慧球,0.01,-114.29,,4.0,,316.9,-112.02,,02-14
1559,600168,武汉控股,0.46,9.52,,7.0,,32794.86,9.07,10派1.39,02-14
1560,600058,五矿发展,0.03,19.26,,0.69,,3451.21,19.19,,02-14
1561,600675,中华企业,0.2,-44.16,,10.68,,36677.23,-44.04,,02-14
1562,600190,锦州港,0.07,157.82,,2.4,,14309.91,157.82,10派0.22,02-14
1563,600226,瀚叶股份,0.12,-45.45,,7.39,,26122.28,10.87,10转3,02-14
1564,002382,蓝帆医疗,0.41,10.81,,14.87,,20086.43,10.93,10派2,02-14
1565,600353,旭光股份,0.05,-36.7,,2.58,,2757.71,-36.71,10派0.16,02-14
1566,002245,澳洋顺昌,0.36,71.37,,16.27,,35441.81,72.36,10派0.4,02-13
1567,000737,*ST南风,-0.77,-2106.28,,,,-42058.17,-2108.29,,02-13
1568,603626,科森科技,0.78,-35.0,,15.18,,22240.38,17.74,,02-13
1569,000838,财信发展,0.18,75.96,,11.22,,19579.02,75.9,10派0.36,02-13
1570,002459,天业通联,0.06,20.0,,1.78,,2216.8,10.22,,02-13
1571,300618,寒锐钴业,3.91,428.38,,52.67,,44940.48,575.04,,02-13
1572,300204,舒泰神,0.55,1.85,,12.87,,26302.68,2.24,,02-13
1573,600282,南钢股份,0.79,779.73,,36.8,,320034.94,804.73,10派0.5,02-13
1574,603077,和邦生物,0.06,-33.33,,4.83,,51753.99,62.85,,02-13
1575,002644,佛慈制药,0.15,21.63,,5.58,,7409.28,21.61,10派0.13,02-13
1576,000932,华菱钢铁,1.37,-490.54,,49.69,,412091.95,-490.55,,02-13
1577,600516,方大炭素,2.11,5175.0,,46.62,,362041.86,5267.65,10派19,02-13
1578,300161,华中数控,0.19,137.75,,2.91,,3287.0,146.8,10派0.2,02-12
1579,300495,美尚生态,0.48,-53.43,,10.38,,28411.7,35.95,,02-12
1580,603225,新凤鸣,2.6,87.05,,29.04,,149659.49,104.57,10派2.6转4,02-12
1581,600423,*ST柳化,0.15,-107.35,,982.14,,6155.15,-107.54,,02-10
1582,600664,哈药股份,0.16,-50.0,,5.6,,40697.59,-48.36,10派5,02-10
1583,600219,南山铝业,0.17,21.43,,5.01,,161135.51,22.75,10派0.6,02-10
1584,600077,宋都股份,0.12,-180.0,,4.25,,15567.56,-178.04,10派0.15,02-10
1585,600360,华微电子,0.13,116.67,,4.59,,9485.38,133.52,10派0.2,02-10
1586,600722,金牛化工,0.05,32.81,,3.83,,3443.55,32.87,,02-10
1587,300193,佳士科技,0.29,41.19,,6.54,,14377.09,42.34,10派0.5,02-10
1588,603078,江化微,0.95,-37.71,,9.09,,5367.79,-22.14,,02-10
1589,000888,峨眉山A,0.37,2.81,,9.27,,19660.58,2.83,10派1,02-10
1590,002714,牧原股份,2.12,-5.78,,28.12,,236552.94,1.88,,02-10
1591,600301,ST南化,-0.14,-639.45,,-12.85,,-3247.99,-640.05,,02-10
1592,300476,胜宏科技,0.72,16.13,,14.67,,28181.86,21.44,,02-09
1593,000661,长春高新,3.89,26.3,,15.99,,66194.88,36.53,10派8,02-09
1594,600507,方大特钢,1.92,284.0,,67.67,,253952.66,281.4,10派16,02-09
1595,600527,江南高纤,0.09,200.0,,4.09,,7005.57,155.22,10派1.5转5,02-08
1596,600733,SST前锋,0.04,-123.08,,4.09,,772.2,-123.12,10送4转20,02-08
1597,600816,安信信托,0.8,-53.05,,25.23,,366821.23,20.91,10派5转2,02-08
1598,600961,株冶集团,0.11,175.0,,30.36,,5544.96,168.01,,02-07
1599,300474,景嘉微,0.44,-6.38,,12.47,,11882.94,12.86,,02-07
1600,603059,倍加洁,1.44,27.43,5.68,28.84,1.71,8656.42,27.64,,02-07
1601,002837,英维克,0.43,-64.17,,13.5,,8560.67,19.22,,02-06
1602,002928,华夏航空,1.04,8.33,3.19,38.5,1.9,37423.07,8.23,,02-06
1603,300451,创业软件,0.7,125.81,,8.74,,16324.42,159.1,10派1转10,02-06
1604,300483,沃施股份,0.09,-62.5,,1.33,,581.44,-60.62,,02-06
1605,002741,光华科技,0.25,37.5,,9.97,,9261.95,46.59,,02-06
1606,300741,华宝股份,2.07,-15.85,10.11,22.29,2.6,114805.11,-9.13,,02-05
1607,002929,润建通信,1.45,31.82,,22.46,-1.14,23940.0,33.88,,02-05
1608,601360,三六零,0.17,-57.38,,4.05,,6811.74,-57.28,,02-02
1609,002258,利尔化学,0.77,92.5,,18.11,,40196.73,92.93,,02-01
1610,000613,大东海A,0.01,-208.22,,3.78,,285.9,-207.44,,02-01
1611,000410,沈阳机床,0.15,-108.2,,16.41,,11775.16,-108.39,,01-31
1612,002189,利达光电,0.11,22.22,,3.99,,2175.51,25.59,10派0.25,01-31
1613,600696,ST匹凸,0.05,-103.7,,6.76,,1803.47,-103.92,,01-31
1614,600829,人民同泰,0.44,13.22,,16.32,,25419.6,13.22,10派5,01-30
1615,300320,海达股份,0.27,-6.08,,15.91,,14028.01,69.05,,01-30
1616,002793,东音股份,0.58,-46.79,,16.17,,11585.17,15.43,,01-30
1617,603707,健友股份,0.81,14.52,,19.07,,31422.24,22.15,,01-27
1618,300644,南京聚隆,1.18,-29.83,8.83,13.85,0.08,5643.31,-28.26,,01-24
1619,603618,杭电股份,0.15,-28.57,,4.65,,10034.2,-26.2,,01-23
1620,300740,御家汇,1.32,112.9,4.5,34.43,1.45,15849.42,114.85,10派4转7,01-22
1621,300536,农尚环境,0.31,-53.73,,10.21,,5189.04,1.9,10派0.7,01-19
