id,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
2651,002758,华通医药,0.29,-69.15,,7.41,,4015.52,-14.47,,03-23
2652,002448,中原内配,0.36,11.15,,10.22,,21454.75,11.16,,03-23
2653,300288,朗玛信息,0.25,-13.79,,8.07,,8514.58,-13.47,,03-23
2654,601998,中信银行,0.85,-3.41,7.75,12.58,4.47,4162900.0,1.14,10派2.15,03-23
2655,000949,新乡化纤,0.11,-21.25,,4.12,,11501.55,-16.84,10派0.3,03-23
2656,000987,越秀金控,0.34,-46.25,,6.33,,62049.58,170.88,10派0.8,03-23
2657,300105,龙源技术,-0.32,243.88,,-8.23,,-16448.47,243.95,,03-23
2658,600312,平高电气,0.93,27.96,,15.29,,121989.71,47.55,10派6,03-23
2659,002046,轴研科技,0.04,-107.69,,0.95,,1257.81,-107.05,10派0.11,03-23
2660,002383,合众思壮,0.46,47.05,,4.29,,9644.97,59.22,,03-23
2661,600789,鲁抗医药,0.05,400.0,,1.59,,2910.2,268.51,10派0.2,03-23
2662,002861,瀛通通讯,1.13,-22.6,6.11,20.07,1.03,10415.46,-22.59,,03-23
2663,601318,中国平安,3.5,17.45,20.98,17.36,12.77,6239400.0,15.11,,03-23
2664,300179,四方达,0.06,-36.35,,3.98,,2951.52,-36.01,,03-23
2665,300034,钢研高纳,0.23,-40.94,,7.68,,9596.79,-22.79,,03-23
2666,300427,红相电力,0.26,-68.67,,12.49,,7381.59,4.06,,03-23
2667,600719,大连热电,0.03,27.76,,1.88,,1359.32,27.74,10派0.11,03-23
2668,600030,中信证券,0.86,-49.71,,7.36,,1036516.86,-47.65,10派3.5,03-23
2669,002189,利达光电,0.09,12.5,,3.27,,1732.2,9.74,,03-23
2670,600508,上海能源,0.62,3000.0,,5.48,,45166.86,3859.62,10派1,03-23
2671,002226,江南化工,0.07,66.0,,1.93,,6130.97,71.65,,03-23
2672,600965,福成股份,0.23,15.0,,10.93,,18474.32,11.04,10派0.7,03-23
2673,002649,博彦科技,0.7,-35.78,,6.07,,11717.98,-35.23,,03-23
2674,000895,双汇发展,1.33,3.52,,28.33,,440505.64,3.51,10派12,03-23
2675,600488,天药股份,0.07,-19.41,,2.61,,6380.57,-18.95,10派0.21,03-23
2676,300638,广和通,0.67,15.52,2.38,32.51,0.81,4032.15,15.47,,03-23
2677,603678,火炬电子,1.13,20.21,,12.45,,19347.87,26.03,,03-23
2678,002503,搜于特,0.26,36.84,,12.54,,36170.6,86.47,,03-23
2679,000829,天音控股,0.24,-200.0,,10.48,,22342.68,-198.21,,03-23
2680,000970,中科三环,0.3,15.38,,7.91,,31659.31,15.22,10派1,03-23
2681,002685,华东重机,0.04,13.81,,1.85,,2971.79,35.63,,03-23
2682,600717,天津港,0.75,2.74,,8.47,,126368.67,3.13,10派2.27,03-23
2683,601898,中煤能源,0.15,-178.95,,2.4,,202653.0,-180.42,,03-23
2684,603288,海天味业,1.05,12.9,,32.0,,284313.4,13.29,,03-23
2685,000401,冀东水泥,0.04,-103.06,,0.52,,5288.55,-103.08,,03-23
2686,000421,南京公用,0.34,-15.59,,8.21,,19260.45,-15.58,10派1,03-23
2687,601608,中信重工,-0.37,-1950.0,,-19.94,,-158393.73,-2656.07,,03-23
2688,300534,陇神戎发,0.67,-28.12,,9.61,,4725.23,-22.13,,03-23
2689,300225,金力泰,0.15,1.36,,8.29,,7023.55,1.44,,03-23
2690,300101,振芯科技,0.07,-48.57,,4.84,,4000.76,-48.89,,03-23
2691,600420,现代制药,0.98,27.67,,9.38,,47693.37,115.76,10派2.6转10,03-23
2692,603078,江化微,1.53,11.34,8.49,19.59,1.81,6894.27,11.32,,03-23
2693,600156,华升股份,0.02,1.29,,1.35,,947.95,1.26,,03-23
2694,300294,博雅生物,1.02,54.55,,13.74,,27204.18,79.21,,03-23
2695,300052,中青宝,-0.19,-176.0,,-5.11,,-4972.93,-176.27,,03-23
2696,600663,陆家嘴,0.79,-22.55,,12.13,,264873.6,39.41,10派3.94,03-22
2697,603663,三祥新材,0.34,3.03,,12.3,,3933.16,18.84,,03-22
2698,601607,上海医药,1.19,11.1,,10.39,,319639.46,11.1,10派3.6,03-22
2699,002079,苏州固锝,0.16,403.23,,8.06,,11340.97,396.68,,03-22
2700,300637,扬帆新材,0.67,45.65,3.1,23.5,1.07,6026.38,44.33,,03-22
2701,300181,佐力药业,0.12,-20.0,,5.54,,7202.04,-15.04,10派0.2,03-22
2702,600987,航民股份,0.85,11.84,,18.55,,54281.05,12.07,10派2.6,03-22
2703,600663,陆家嘴,0.79,-22.55,,12.13,,264873.6,39.41,10派3.94,03-22
2704,603663,三祥新材,0.34,3.03,,12.3,,3933.16,18.84,,03-22
2705,601607,上海医药,1.19,11.1,,10.39,,319639.46,11.1,10派3.6,03-22
2706,002079,苏州固锝,0.16,403.23,,8.06,,11340.97,396.68,,03-22
2707,002694,顾地科技,0.12,71.43,,4.14,,3978.18,58.85,10派0.12转6,03-22
2708,000068,华控赛格,0.01,41.43,,1.61,,997.52,42.39,,03-22
2709,600643,爱建集团,0.43,11.92,,10.23,,62050.08,11.87,,03-22
2710,600270,外运发展,1.1,-1.49,,13.31,,99525.17,-1.49,10派5,03-22
2711,002635,安洁科技,1.0,21.95,,15.39,,38710.92,26.08,,03-22
2712,300110,华仁药业,0.04,21.0,,1.65,,2394.62,4.4,,03-22
2713,300449,汉邦高科,0.22,-68.57,,4.67,,3190.93,-29.8,,03-22
2714,600011,华能国际,0.58,-38.95,,10.91,,881429.09,-36.06,10派2.9,03-22
2715,600300,维维股份,0.04,-33.33,,2.64,,7012.53,-30.91,10派0.2,03-22
2716,600418,江淮汽车,0.72,22.03,,11.26,,116196.57,35.49,10派1.9,03-22
2717,600828,茂业商业,0.33,143.14,,14.96,,56802.79,639.89,10派3,03-22
2718,600966,博汇纸业,0.15,422.92,,5.01,,20131.96,422.26,10派0.22,03-22
2719,002243,通产丽星,0.07,244.5,,1.8,,2627.85,244.17,,03-22
2720,300067,安诺其,0.15,25.0,,8.27,,8185.8,32.12,,03-22
2721,603900,通灵珠宝,1.18,19.19,,18.57,,22138.67,22.3,,03-22
2722,002045,国光电器,0.14,16.67,,4.55,,6042.35,25.97,10派0.8,03-22
2723,603027,千禾味业,0.67,20.36,,13.11,,10008.86,50.44,,03-22
2724,603050,科林电气,0.67,17.54,6.21,11.2,0.84,6653.9,17.48,,03-22
2725,000783,长江证券,0.44,-40.54,,10.97,,220657.6,-36.84,10派1.5,03-22
2726,300639,凯普生物,1.13,16.49,7.43,16.88,0.94,7609.46,16.69,,03-22
2727,601882,海天精工,0.13,6.36,,6.33,,6327.74,8.32,,03-22
2728,300491,通合科技,0.51,-28.17,,10.26,,4103.8,-3.98,,03-22
2729,002472,双环传动,0.28,-42.86,,6.34,,18574.91,35.84,,03-22
2730,603268,松发股份,0.44,-2.22,,7.1,,3910.89,6.02,,03-22
2731,601808,中海油服,-2.4,-1143.48,,-27.98,,-1145618.63,-1166.78,10派0.5,03-22
2732,603996,中新科技,0.39,-45.83,,8.59,,11761.84,8.98,,03-22
2733,300269,联建光电,0.7,53.89,,9.15,,40296.02,80.16,10派2,03-22
2734,601113,华鼎股份,0.09,-40.0,,2.66,,7273.31,-27.44,,03-22
2735,600373,中文传媒,0.94,20.54,,12.51,,129536.39,22.44,10派1.2,03-22
2736,000851,高鸿股份,0.13,-6.72,,2.9,,8009.69,-6.2,10派0.2,03-22
2737,002241,歌尔股份,1.08,31.71,,16.3,,165149.66,32.0,,03-22
2738,002519,银河电子,0.52,28.08,,12.75,,30997.94,36.12,,03-22
2739,000416,民生控股,0.03,-21.95,,1.92,,1664.3,-22.0,10派0.5,03-22
2740,600211,西藏药业,1.36,116.22,,34.64,,19828.95,116.39,,03-22
2741,600733,S*ST前锋,-0.17,10.46,,-16.57,,-3340.21,10.27,,03-21
2742,603797,联泰环保,0.4,17.65,4.36,9.53,1.07,6348.68,17.18,,03-21
2743,603826,坤彩科技,0.4,8.22,1.82,23.85,0.27,10874.83,8.22,,03-21
2744,300204,舒泰神,0.54,-14.29,,14.66,,25727.47,21.89,,03-21
2745,002139,拓邦股份,0.35,2.94,,9.74,,14429.37,78.96,10派1.5转5,03-21
2746,002513,蓝丰生化,0.32,-200.0,,4.36,,10718.06,-255.85,,03-21
2747,002224,三力士,0.34,-10.53,,15.01,,22582.89,-8.55,,03-21
2748,000981,银亿股份,0.2,0.0,,9.49,,51388.43,-2.51,10派0.21,03-21
2749,002069,獐子岛,0.11,-132.76,,8.47,,7959.34,-132.76,,03-21
2750,002747,埃斯顿,0.27,-40.0,,8.41,,6858.96,33.99,,03-21
2751,002438,江苏神通,0.24,200.0,,4.32,,5158.89,211.22,,03-21
2752,002583,海能达,0.25,56.25,,12.83,,40182.84,58.71,,03-21
2753,002294,信立泰,1.33,9.92,,28.68,,139641.42,10.31,,03-21
2754,002631,德尔未来,0.29,38.1,,12.87,,19104.33,39.22,,03-21
2755,600141,兴发集团,0.17,18.96,,1.88,,10201.76,32.02,10派1,03-21
2756,000055,方大集团,0.91,550.0,,38.83,,69795.64,550.64,10派3.5转5,03-21
2757,600771,广誉远,0.44,4300.0,4.84,15.82,,12281.01,5948.84,,03-21
2758,300224,正海磁材,0.38,18.75,,8.9,,19089.4,21.06,,03-21
2759,603368,柳州医药,2.34,26.49,,11.49,,32101.15,54.05,,03-21
2760,300371,汇中股份,0.44,-21.25,,10.03,,5292.06,-21.2,,03-21
2761,300436,广生堂,0.47,-49.35,,12.56,,6641.3,-35.83,,03-21
2762,000636,风华高科,0.16,100.0,,2.87,,13890.61,125.03,10派0.2,03-21
2763,603806,福斯特,2.11,31.06,,18.81,,84773.59,30.97,,03-21
2764,600620,天宸股份,0.09,-18.18,,1.41,,6018.52,21.12,10派0.3,03-21
2765,002295,精艺股份,0.04,35.69,,0.87,,918.43,44.27,,03-21
2766,300507,苏奥传感,1.58,1.28,,15.53,,9633.04,23.61,,03-21
2767,600550,保变电气,0.07,20.34,,30.57,,10912.81,20.38,,03-21
2768,002230,科大讯飞,0.37,8.82,,7.5,,48443.04,13.9,10派1,03-21
2769,600733,S*ST前锋,-0.17,10.46,,-16.57,,-3340.21,10.27,,03-21
2770,603797,联泰环保,0.4,17.65,4.36,9.53,1.07,6348.68,17.18,,03-21
2771,603826,坤彩科技,0.4,8.22,1.82,23.85,0.27,10874.83,8.22,,03-21
2772,300204,舒泰神,0.54,-14.29,,14.66,,25727.47,21.89,,03-21
2773,002139,拓邦股份,0.35,2.94,,9.74,,14429.37,78.96,10派1.5转5,03-21
2774,000981,银亿股份,0.2,0.0,,9.49,,51388.43,-2.51,10派0.21,03-21
2775,002513,蓝丰生化,0.32,-200.0,,4.36,,10718.06,-255.85,,03-21
2776,002224,三力士,0.34,-10.53,,15.01,,22582.89,-8.55,10派1,03-21
2777,002583,海能达,0.25,56.25,,12.83,,40182.84,58.71,10派0.35,03-21
2778,002294,信立泰,1.33,9.92,,28.68,,139641.42,10.31,,03-21
2779,002631,德尔未来,0.29,38.1,,12.87,,19104.33,39.22,,03-21
2780,002069,獐子岛,0.11,-132.76,,8.47,,7959.34,-132.76,,03-21
2781,002747,埃斯顿,0.27,-40.0,,8.41,,6858.96,33.99,,03-21
2782,002438,江苏神通,0.24,200.0,,4.32,,5158.89,211.22,10派0.5转10,03-21
2783,600141,兴发集团,0.17,18.96,,1.88,,10201.76,32.02,10派1,03-21
2784,000055,方大集团,0.91,550.0,,38.83,,69795.64,550.64,10派3.5转5,03-21
2785,603368,柳州医药,2.34,26.49,,11.49,,32101.15,54.05,,03-21
2786,600771,广誉远,0.44,4300.0,4.84,15.82,,12281.01,5948.84,,03-21
2787,300224,正海磁材,0.38,18.75,,8.9,,19089.4,21.06,,03-21
2788,603816,顾家家居,1.67,10.6,,37.25,,57505.15,15.4,,03-21
2789,002517,恺英网络,1.0,-14.53,,46.98,,68174.26,4.11,,03-21
2790,603198,迎驾贡酒,0.85,23.19,,17.84,,68300.66,28.77,,03-21
2791,002534,杭锅股份,0.31,-179.49,,7.59,,19153.01,-223.62,10派1.5转2,03-21
2792,601366,利群股份,0.53,8.16,3.98,14.03,1.35,36186.53,7.01,,03-21
2793,600070,浙江富润,0.28,300.0,,9.77,,10064.87,321.5,10派1,03-21
2794,002458,益生股份,1.7,-218.88,,49.32,,56215.99,-240.32,,03-21
2795,300234,开尔新材,0.1,-60.0,,3.19,,2845.57,-57.0,,03-21
2796,300611,美力科技,0.82,10.81,,13.92,,5535.13,15.62,,03-21
2797,000703,恒逸石化,0.61,281.25,,11.41,,83033.74,349.79,10派1,03-21
2798,600433,冠豪高新,0.09,208.22,,4.37,,10852.5,195.21,10派0.38,03-21
2799,600583,海油工程,0.3,-61.04,,5.72,,131530.71,-61.43,10派1,03-21
2800,000948,南天信息,0.08,11.42,,1.44,,2068.94,11.46,10派0.5,03-21
2801,002645,华宏科技,0.3,-667.74,,4.14,,6302.61,-820.71,,03-21
2802,000619,海螺型材,0.21,-19.65,,3.1,,7597.19,-19.65,10派1,03-21
2803,002404,嘉欣丝绸,0.19,72.73,,7.83,,9957.6,70.45,,03-21
2804,300276,三丰智能,0.04,-35.45,,2.48,,1486.46,-35.49,,03-21
2805,300395,菲利华,0.55,-15.17,,14.23,,10803.11,28.34,,03-21
2806,600287,江苏舜天,0.11,-38.34,,2.82,,4699.62,-38.34,10派0.7,03-21
2807,603686,龙马环卫,0.79,31.67,,18.87,,21132.12,40.16,,03-21
2808,600052,浙江广厦,0.41,-154.67,,21.3,,35747.56,-154.48,,03-21
2809,300559,佳发安泰,1.09,1.64,,19.45,,6177.66,7.29,,03-21
2810,002050,三花智控,0.48,41.18,,17.24,,85745.53,41.63,10派3,03-20
2811,600621,华鑫股份,0.29,16.56,,8.08,,15421.55,18.27,10派0.9,03-20
2812,002801,微光股份,1.94,4.3,,17.21,,9993.81,21.54,,03-20
2813,002301,齐心集团,0.28,460.0,,8.88,,10489.14,432.22,,03-20
2814,002092,中泰化学,0.95,17149.09,,14.74,,184347.44,23914.89,10派0.9,03-20
2815,601127,小康股份,0.63,26.0,,15.93,,51351.69,37.91,,03-20
2816,300673,佩蒂股份,1.34,34.0,6.5,22.26,,8036.61,38.05,,03-20
2817,002793,东音股份,1.09,0.0,,17.86,,10036.28,22.71,,03-20
2818,000520,长航凤凰,0.01,-92.07,,3.72,,971.63,-92.07,,03-20
2819,002486,嘉麟杰,0.01,-111.63,,1.29,,1185.84,-111.59,,03-20
2820,300673,佩蒂股份,1.34,34.0,6.5,22.26,,8036.61,38.05,,03-20
2821,002486,嘉麟杰,0.01,-111.63,,1.29,,1185.84,-111.59,,03-20
2822,000520,长航凤凰,0.01,-92.07,,3.72,,971.63,-92.07,,03-20
2823,000779,三毛派神,0.07,-116.76,,6.19,,1314.13,-116.62,,03-18
2824,002255,海陆重工,0.12,-23.9,,3.3,,7535.26,-11.15,,03-18
2825,002577,雷柏科技,0.06,-106.55,,1.55,,1793.53,-106.91,,03-18
2826,600812,华北制药,0.03,-15.38,,1.03,,5441.51,-13.42,10派0.2,03-18
2827,600548,深高速,0.54,-24.72,,9.35,,116935.32,-24.69,10派2.2,03-18
2828,000905,厦门港务,0.39,-20.41,,6.56,,20660.79,-19.95,,03-18
2829,601088,中国神华,1.14,40.64,15.7,7.51,4.12,2271200.0,40.68,,03-18
2830,600818,中路股份,0.28,75.0,,16.76,,9036.5,74.02,,03-18
2831,000812,陕西金叶,0.08,77.5,,3.96,,3492.67,76.4,,03-18
2832,002249,大洋电机,0.23,15.0,,6.66,,50935.01,49.29,,03-18
2833,000973,佛塑科技,0.13,44.44,,6.0,,12565.51,51.94,,03-18
2834,601168,西部矿业,0.04,300.0,,0.88,,9980.08,228.6,,03-18
2835,600860,*ST京城,-0.35,-28.57,,-23.31,,-14878.76,-28.4,,03-18
2836,000839,中信国安,0.06,-73.82,,3.48,,23020.17,-34.5,,03-18
2837,000785,武汉中商,0.01,-105.26,,0.26,,204.11,-104.25,,03-18
2838,000922,*ST佳电,-0.8,2.97,,-26.43,,-43666.84,-2.3,,03-18
2839,300374,恒通科技,0.26,13.04,,6.4,,5021.87,15.49,,03-18
2840,601727,上海电气,0.16,-8.47,,4.94,,206017.0,-3.21,,03-18
2841,600571,信雅达,0.28,-52.54,,11.09,,12261.34,1.3,10派0.9,03-18
2842,600588,用友网络,0.14,-39.13,3.88,3.52,0.61,19739.17,-39.03,10派1.3,03-18
2843,000524,岭南控股,0.11,-26.67,,4.95,,3061.49,-21.96,,03-18
2844,000655,金岭矿业,-0.95,-5500.0,,-19.46,,-56256.37,-5484.47,,03-18
2845,600787,中储股份,0.35,-2.61,,8.36,,76744.5,15.19,10派0.35,03-18
2846,600859,王府井,0.89,-37.65,,7.1,,57483.4,-13.07,10派4.3,03-18
2847,000727,华东科技,0.01,4.0,,0.22,,2359.7,123.96,,03-18
2848,600131,岷江水电,0.33,32.0,,16.8,,16409.42,29.56,10派0.5,03-18
2849,002564,天沃科技,-0.41,-2150.0,,-10.15,,-29971.09,-2046.95,,03-18
2850,600225,*ST松江,-0.49,-36.36,,-27.46,,-45500.02,-33.04,,03-18
2851,002018,华信国际,0.16,23.08,,12.03,,36803.93,132.74,,03-18
2852,000715,中兴商业,0.32,28.0,,7.49,,8867.11,26.91,10派0.7,03-18
2853,000888,峨眉山A,0.36,-2.55,,9.35,,19119.95,-2.57,,03-18
2854,002231,奥维通信,0.02,-18.15,,1.1,,724.91,-18.22,,03-18
2855,000503,海虹控股,0.03,21.4,,2.02,,2802.12,21.5,,03-18
2856,600248,延长化建,0.2,-22.02,,6.56,,12281.65,1.39,10派0.2,03-18
2857,300394,天孚通信,0.65,-54.57,,17.04,,12157.77,17.73,,03-18
2858,600009,上海机场,1.46,11.45,,13.17,,280565.07,10.83,10派4.4,03-18
2859,600386,北巴传媒,0.29,-19.44,,6.68,,11773.41,-19.43,10派1.2转10,03-18
2860,002156,通富微电,0.19,-7.72,,4.74,,18081.46,22.73,,03-18
2861,000591,太阳能,0.53,-19.23,,6.92,,65324.93,38.18,10派0.52送2转10,03-18
2862,600761,安徽合力,0.64,0.0,,9.52,,39568.4,-0.45,10派3送2,03-18
2863,600970,中材国际,0.29,-51.67,,7.73,,51138.34,-23.02,,03-18
2864,000502,绿景控股,0.17,-230.77,,16.36,,3211.34,-235.63,,03-18
2865,600603,广汇物流,0.71,-171.0,,6.06,,24687.11,-226.79,,03-18
2866,002187,广百股份,0.46,-36.99,,6.2,,15765.42,-37.1,,03-18
2867,600234,ST山水,0.07,-187.5,,26.45,,1426.97,-188.58,,03-18
2868,002725,跃岭股份,0.28,-20.0,,5.06,,4530.63,-18.54,,03-18
2869,600773,西藏城投,0.1,11.11,,2.91,,7338.2,17.55,10派0.1,03-18
2870,600614,鹏起科技,0.05,0.0,,2.0,,9169.23,94.76,10派0.2,03-18
2871,600602,云赛智联,0.18,43.2,,6.97,,23772.06,46.85,10派0.54,03-18
2872,002074,国轩高科,1.19,48.75,,29.86,,103093.97,76.35,,03-18
2873,000031,中粮地产,0.4,0.0,,11.61,,72015.39,-0.23,10派0.4,03-18
2874,002523,天桥起重,0.13,-23.53,,5.95,,10698.65,30.91,,03-18
2875,002315,焦点科技,0.95,-29.36,,5.8,,11104.59,-29.36,,03-18
2876,600289,亿阳信通,0.22,19.76,,5.51,,12981.65,22.99,10派0.65,03-18
2877,000628,高新发展,0.09,-43.37,,4.11,,2936.67,-37.07,,03-18
2878,002700,新疆浩源,0.19,-26.92,,9.24,,8005.53,-27.78,,03-18
2879,300636,同和药业,0.97,-11.82,5.08,21.04,1.01,5799.63,-7.77,,03-17
2880,300375,鹏翎股份,0.86,24.64,,13.29,,15731.5,26.1,,03-17
2881,600835,上海机电,1.42,-20.67,,16.76,,144909.1,-21.01,10派4.3,03-17
2882,000890,法尔胜,0.37,2434.25,,10.91,,14134.74,2456.85,10派1,03-17
2883,600893,航发动力,0.46,-13.21,,5.82,,89069.55,-13.8,10派1.38,03-17
2884,002624,完美世界,0.96,62.71,,26.73,,116631.31,304.34,,03-17
2885,002640,跨境通,0.29,7.41,,13.55,,39376.82,133.85,,03-17
2886,000803,*ST金宇,-0.48,85.26,,-70.9,,-6163.91,85.23,,03-17
2887,000856,冀东装备,0.1,-111.24,,8.7,,2312.46,-111.39,,03-17
2888,600882,广泽股份,0.08,-111.59,,1.68,,3221.01,-111.72,,03-17
2889,300018,中元股份,0.22,-38.89,,7.75,,10678.02,42.08,,03-17
2890,002597,金禾实业,0.97,155.26,,24.74,,55146.36,157.15,,03-17
2891,600769,祥龙电业,0.01,-75.0,,4.13,,179.19,-71.61,,03-17
2892,600707,彩虹股份,-0.37,-628.57,,-19.1,,-27251.25,-642.68,,03-17
2893,603887,城地股份,0.69,-9.21,,12.35,,5534.62,-1.1,,03-17
2894,000802,北京文化,0.86,1479.67,,16.19,,52239.92,2361.3,10派0.77,03-17
2895,002644,佛慈制药,0.12,31.24,,4.83,,6092.62,41.86,10派0.12,03-17
2896,002697,红旗连锁,0.11,-18.38,,6.85,,14431.67,-19.47,,03-17
2897,000810,创维数字,0.48,15.36,,21.33,,48640.2,17.07,10派1.1,03-17
2898,600513,联环药业,0.29,-3.33,,7.82,,6269.02,25.09,10派0.86转3,03-17
2899,300328,宜安科技,0.08,-68.38,,4.47,,3068.77,-42.93,,03-17
2900,002633,申科股份,-0.17,-221.43,,-4.87,,-2570.58,-223.2,,03-17
2901,000560,昆百大A,0.07,103.0,,2.12,,7916.58,156.8,10派0.14,03-17
2902,603601,再升科技,0.22,-36.07,,10.12,,8082.4,58.19,,03-17
2903,600235,民丰特纸,0.04,-109.09,,1.0,,1255.07,-108.09,,03-17
2904,600279,重庆港九,0.11,-35.29,,2.43,,7846.04,0.85,10派0.4,03-17
2905,600101,明星电力,0.26,-3.7,,4.32,,8353.91,-6.23,10派0.5,03-17
2906,601015,陕西黑猫,0.23,-151.11,,8.26,,21562.4,-176.75,,03-17
2907,601918,新集能源,0.09,-109.4,,5.48,,24173.64,-109.44,,03-17
2908,000001,平安银行,1.32,-15.38,10.61,13.18,0.64,2259900.0,3.36,10派1.58,03-17
2909,300031,宝通科技,0.38,68.07,,7.04,,14072.57,106.05,,03-17
2910,300080,易成新能,0.04,222.05,,0.64,,2055.72,221.15,,03-17
2911,300403,地尔汉宇,1.43,29.61,,15.25,,19156.6,29.61,,03-17
2912,000615,京汉股份,0.14,-77.05,,6.47,,10924.51,-54.04,10派0.4,03-17
2913,000712,锦龙股份,0.41,-59.8,,10.39,,36556.41,-59.97,10派1,03-17
2914,600106,重庆路桥,0.33,32.0,,8.8,,29526.3,31.37,10派0.98送1,03-16
2915,603398,邦宝益智,0.38,-58.7,,10.47,,5855.72,-11.51,,03-16
2916,600633,浙数文化,0.51,0.21,,13.78,,61163.22,0.22,10派0.95,03-16
2917,000711,京蓝科技,0.06,-73.91,,1.44,,1198.89,-68.14,10派1转10,03-16
2918,300213,佳讯飞鸿,0.39,21.88,,10.07,,10320.67,24.45,,03-16
2919,600720,祁连山,0.21,-7.06,,3.43,,16657.91,-7.06,10派0.65,03-16
2920,603969,银龙股份,0.36,9.09,,9.37,,14485.13,12.76,,03-16
2921,300271,华宇软件,0.43,-37.68,,16.37,,27169.42,30.34,10派0.482544,03-16
2922,000877,天山股份,0.11,-119.01,,1.61,,9978.54,-119.0,10派0.36,03-16
2923,600038,中直股份,0.75,0.49,,6.55,,43916.15,0.48,10派2.3,03-16
2924,002179,中航光电,1.22,29.79,,19.57,,73376.59,29.1,,03-16
2925,000695,滨海能源,0.02,13.64,,1.19,,388.33,13.31,,03-16
2926,300072,三聚环保,1.38,15.97,,29.73,,161705.3,97.07,,03-16
2927,300633,开立医疗,0.36,24.14,,20.31,,12892.82,21.78,,03-16
2928,002334,英威腾,0.09,-55.17,,3.94,,6806.73,-54.28,,03-16
2929,002371,北方华创,0.22,100.18,,3.6,,9290.16,140.38,,03-16
2930,600565,迪马股份,0.33,65.0,,12.05,,77675.29,65.79,10派1,03-16
2931,300066,三川智慧,0.13,-62.24,,9.47,,13357.63,-4.05,,03-16
2932,002424,贵州百灵,0.34,17.24,,17.6,,48232.71,17.25,,03-16
2933,300609,汇纳科技,0.64,28.0,,20.87,,4830.14,29.99,,03-16
2934,002686,亿利达,0.29,23.83,,13.15,,11985.02,24.59,,03-16
2935,002172,澳洋科技,0.38,94.37,,21.84,,25924.22,90.81,,03-16
2936,603090,宏盛股份,0.48,-2.85,,12.72,,3985.13,8.11,,03-16
2937,300632,光莆股份,0.5,38.26,3.28,16.32,0.38,4302.69,38.28,,03-16
2938,300518,盛讯达,1.22,-7.58,,13.0,,9967.39,8.18,,03-16
2939,600223,鲁商置业,0.09,-18.18,,4.23,,9237.21,-17.89,,03-16
2940,600316,洪都航空,0.02,-85.87,,0.21,,1104.04,-85.88,10派0.07,03-16
2941,002675,东诚药业,0.2,-59.49,,6.08,,13095.26,45.92,,03-16
2942,600050,中国联通,0.01,-95.54,,0.2,,15407.41,-95.56,,03-16
2943,600449,宁夏建材,0.12,201.5,,1.38,,5764.99,189.76,10派0.4,03-16
2944,600569,安阳钢铁,0.05,-104.78,,2.59,,12323.71,-104.83,,03-16
2945,002648,卫星石化,0.39,-171.56,,9.48,,31156.46,-171.46,,03-16
2946,002080,中材科技,0.53,-29.73,,5.55,,40140.33,33.67,,03-16
2947,600372,中航电子,0.26,-3.5,,7.86,,46041.36,-3.48,10派0.5,03-16
2948,601991,大唐发电,-0.2,-193.41,,-6.45,,-262333.1,-193.39,,03-16
2949,002530,金财互联,0.16,23.08,,4.84,,4655.68,37.57,,03-16
2950,600688,上海石化,0.55,83.06,2.29,26.38,0.67,595557.6,83.48,10派2.5,03-16
2951,600332,白云山,1.08,6.75,10.67,12.75,,150803.27,15.97,10派2.8,03-16
2952,600106,重庆路桥,0.33,32.0,,8.8,,29526.3,31.37,10派0.98送1,03-16
2953,603398,邦宝益智,0.38,-58.7,,10.47,,5855.72,-11.51,,03-16
2954,002159,三特索道,-0.39,-225.81,,-6.11,,-5394.03,-225.42,,03-15
2955,600765,中航重机,0.31,-179.49,,7.21,,24246.31,-180.8,10派0.4,03-15
2956,002555,三七互娱,0.51,-11.55,,26.56,,107016.23,111.49,,03-15
2957,600681,百川能源,0.63,-3250.0,,32.94,,55117.41,-13730.01,,03-15
2958,002190,成飞集成,0.4,53.85,,7.88,,13771.64,56.3,,03-15
2959,601518,吉林高速,0.16,45.45,,7.45,,19194.68,37.87,,03-15
2960,600323,瀚蓝环境,0.66,24.53,,11.04,,50856.75,26.23,10派2,03-15
2961,002056,横店东磁,0.54,-31.65,,11.81,,44118.38,36.52,,03-15
2962,300334,津膜科技,0.17,-14.15,,3.63,,4739.58,-10.39,,03-15
2963,000756,新华制药,0.27,50.0,,6.31,,12227.15,47.2,,03-15
2964,002034,美欣达,0.2,-57.45,,2.76,,2019.79,-48.52,,03-15
2965,002408,齐翔腾达,0.28,12.0,,8.67,,50251.02,172.83,,03-15
2966,000739,普洛药业,0.23,27.78,,10.45,,26289.71,26.25,10派0.69,03-15
2967,002807,江阴银行,0.48,-8.59,,9.92,,77792.6,-4.49,,03-15
2968,300285,国瓷材料,0.45,32.35,,9.05,,13039.66,51.76,,03-15
2969,002145,中核钛白,0.05,-118.52,,3.29,,8409.07,-166.55,,03-15
2970,002847,盐津铺子,0.92,31.43,,30.4,,8565.65,30.89,,03-15
2971,600206,有研新材,0.06,50.0,,1.72,,4789.38,57.86,,03-15
2972,600067,冠城大通,0.22,46.67,,4.55,,32151.71,51.34,10派1,03-15
2973,002584,西陇科学,0.17,-60.47,,5.52,,9678.96,6.6,,03-15
2974,000738,航发控制,0.18,6.42,,4.32,,20884.44,6.42,10派0.2,03-15
